state_abb,month_date,filings_count,renter_occupied_housing_units,filings_per_1k_renters,treat_start,treated
VT,2016-12-01,154,73024,2.1088957055214723,NA,FALSE
VT,2017-01-01,131,73024,1.7939307624890446,NA,FALSE
VT,2017-02-01,157,72565,2.1635774822572866,NA,FALSE
VT,2017-03-01,132,73304,1.8007202881152462,NA,FALSE
VT,2017-04-01,131,73304,1.7870784677507368,NA,FALSE
VT,2017-05-01,167,72565,2.3013849652036105,NA,FALSE
VT,2017-06-01,143,72845,1.9630722767520077,NA,FALSE
VT,2017-07-01,146,72845,2.0042556112293224,NA,FALSE
VT,2017-08-01,152,72845,2.0866222801839522,NA,FALSE
VT,2017-09-01,139,72565,1.9155240129539033,NA,FALSE
VT,2017-10-01,173,72565,2.3840694549714048,NA,FALSE
VT,2017-11-01,119,72565,1.6399090470612554,NA,FALSE
VT,2017-12-01,137,72565,1.8879625163646385,NA,FALSE
VT,2018-01-01,161,73024,2.204754601226994,NA,FALSE
VT,2018-02-01,155,72845,2.127805614661267,NA,FALSE
VT,2018-03-01,135,73024,1.8487072743207713,NA,FALSE
VT,2018-04-01,117,73024,1.6022129710780018,NA,FALSE
VT,2018-05-01,162,73304,2.2099748990505295,NA,FALSE
VT,2018-06-01,132,73024,1.8076248904469763,NA,FALSE
VT,2018-07-01,159,72565,2.1911389788465514,NA,FALSE
VT,2018-08-01,189,72845,2.5945500720708354,NA,FALSE
VT,2018-09-01,115,72565,1.5847860538827259,NA,FALSE
VT,2018-10-01,182,72845,2.4984556249571006,NA,FALSE
VT,2018-11-01,120,73024,1.6432953549517966,NA,FALSE
VT,2018-12-01,112,73024,1.5337423312883436,NA,FALSE
VT,2019-01-01,152,72565,2.0946737407841245,NA,FALSE
VT,2019-02-01,141,72845,1.9356167204337977,NA,FALSE
VT,2019-03-01,128,72845,1.7571556043654335,NA,FALSE
VT,2019-04-01,145,72845,1.9905278330702176,NA,FALSE
VT,2019-05-01,138,73024,1.8897896581945661,NA,FALSE
VT,2019-06-01,142,73024,1.9445661700262926,NA,FALSE
VT,2019-07-01,164,73024,2.2458369851007887,NA,FALSE
VT,2019-08-01,168,73024,2.3006134969325154,NA,FALSE
VT,2019-09-01,172,72565,2.3702887066767726,NA,FALSE
VT,2019-10-01,168,73024,2.3006134969325154,NA,FALSE
VT,2019-11-01,111,73024,1.520048203330412,NA,FALSE
VT,2019-12-01,140,73304,1.9098548510313216,NA,FALSE
VT,2020-01-01,158,72565,2.177358230551919,NA,FALSE
VT,2020-02-01,130,73304,1.7734366473862273,NA,FALSE
VT,2020-03-01,111,73024,1.520048203330412,NA,FALSE
VT,2020-04-01,55,66800,0.8233532934131736,NA,FALSE
VT,2020-05-01,46,72565,0.6339144215530903,NA,FALSE
VT,2020-06-01,51,70094,0.7275943732701801,NA,FALSE
VT,2020-07-01,40,66073,0.6053910069165922,NA,FALSE
VT,2020-08-01,30,63984,0.46886721680420107,NA,FALSE
VT,2020-09-01,23,55349,0.4155449962962294,NA,FALSE
VT,2020-10-01,31,63613,0.4873217738512568,NA,FALSE
VT,2020-11-01,33,61756,0.5343610337457089,NA,FALSE
VT,2020-12-01,21,41998,0.5000238106576503,NA,FALSE
VT,2021-01-01,88,67270,1.3081611416679055,NA,FALSE
VT,2021-02-01,10,47293,0.21144778296999556,NA,FALSE
VT,2021-03-01,33,69915,0.4720017163698777,NA,FALSE
VT,2021-04-01,34,67266,0.5054559510005054,NA,FALSE
VT,2021-05-01,31,69450,0.44636429085673146,NA,FALSE
VT,2021-06-01,71,73304,0.9685692458801702,NA,FALSE
VT,2021-07-01,91,73024,1.2461656441717792,NA,FALSE
VT,2021-08-01,174,73304,2.3736767434246424,NA,FALSE
VT,2021-09-01,149,72845,2.0454389457066373,NA,FALSE
VT,2021-10-01,104,72565,1.4331978226417694,NA,FALSE
VT,2021-11-01,144,72845,1.9768000549111127,NA,FALSE
VT,2021-12-01,90,72845,1.2355000343194453,NA,FALSE
VT,2022-01-01,108,72845,1.4826000411833344,NA,FALSE
VT,2022-02-01,93,73304,1.268689293899378,NA,FALSE
VT,2022-03-01,86,72845,1.1805889216830256,NA,FALSE
VT,2022-04-01,98,72565,1.3505133328739751,NA,FALSE
VT,2022-05-01,102,70935,1.4379361387185452,NA,FALSE
VT,2022-06-01,105,72565,1.4469785709364018,NA,FALSE
VT,2022-07-01,127,73024,1.739154250657318,NA,FALSE
VT,2022-08-01,141,72845,1.9356167204337977,NA,FALSE
VT,2022-09-01,120,70935,1.6916895749629943,NA,FALSE
VT,2022-10-01,105,73024,1.437883435582822,NA,FALSE
VT,2022-11-01,119,73024,1.6296012269938651,NA,FALSE
VT,2022-12-01,134,72845,1.8395222733200631,NA,FALSE
VT,2023-01-01,158,73024,2.163672217353199,NA,FALSE
VT,2023-02-01,142,73304,1.9371384917603405,NA,FALSE
VT,2023-03-01,166,73304,2.2645421805085673,NA,FALSE
VT,2023-04-01,149,73304,2.0326312343119066,NA,FALSE
VT,2023-05-01,182,73304,2.482811306340718,NA,FALSE
VT,2023-06-01,176,73304,2.4009603841536613,NA,FALSE
VT,2023-07-01,148,73304,2.018989413947397,NA,FALSE
VT,2023-08-01,165,73304,2.250900360144058,NA,FALSE
VT,2023-09-01,162,73304,2.2099748990505295,NA,FALSE
VT,2023-10-01,186,73304,2.537378587798756,NA,FALSE
VT,2023-11-01,148,73304,2.018989413947397,NA,FALSE
VT,2023-12-01,158,73304,2.1554076175924917,NA,FALSE
VT,2024-01-01,141,72845,1.9356167204337977,NA,FALSE
VT,2024-02-01,150,73304,2.046273054676416,NA,FALSE
VT,2024-03-01,158,73304,2.1554076175924917,NA,FALSE
VT,2024-04-01,150,72845,2.0591667238657423,NA,FALSE
VT,2024-05-01,129,73304,1.7597948270217179,NA,FALSE
VT,2024-06-01,121,72845,1.661061157251699,NA,FALSE
VT,2024-07-01,168,72845,2.3062667307296314,NA,FALSE
VT,2024-08-01,149,72845,2.0454389457066373,NA,FALSE
VT,2024-09-01,158,70189,2.251064981692288,NA,FALSE
VT,2024-10-01,177,72845,2.4298167341615757,NA,FALSE
VT,2024-11-01,133,72565,1.832839523186109,NA,FALSE
VT,2024-12-01,144,72565,1.9844277544270654,NA,FALSE
VT,2025-01-01,181,72845,2.4847278467979956,NA,FALSE
VT,2025-02-01,148,72845,2.0317111675475323,NA,FALSE
VT,2025-03-01,141,73304,1.923496671395831,NA,FALSE
VT,2025-04-01,157,72845,2.155261170979477,NA,FALSE
VT,2025-05-01,130,73304,1.7734366473862273,NA,FALSE
VT,2025-06-01,101,73024,1.3831069237510956,NA,FALSE
VT,2025-07-01,158,72845,2.168988949138582,NA,FALSE
VT,2025-08-01,151,72845,2.0728945020248473,NA,FALSE
VT,2025-09-01,128,69730,1.8356517997992257,NA,FALSE
WI,2012-01-01,1082,0,NA,2021-11-01,FALSE
WI,2012-02-01,812,0,NA,2021-11-01,FALSE
WI,2012-03-01,859,0,NA,2021-11-01,FALSE
WI,2012-04-01,1008,0,NA,2021-11-01,FALSE
WI,2012-05-01,1208,0,NA,2021-11-01,FALSE
WI,2012-06-01,1190,0,NA,2021-11-01,FALSE
WI,2012-07-01,1299,0,NA,2021-11-01,FALSE
WI,2012-08-01,1395,0,NA,2021-11-01,FALSE
WI,2012-09-01,1052,0,NA,2021-11-01,FALSE
WI,2012-10-01,1038,0,NA,2021-11-01,FALSE
WI,2012-11-01,964,0,NA,2021-11-01,FALSE
WI,2012-12-01,845,0,NA,2021-11-01,FALSE
WI,2013-01-01,1199,0,NA,2021-11-01,FALSE
WI,2013-02-01,803,0,NA,2021-11-01,FALSE
WI,2013-03-01,802,0,NA,2021-11-01,FALSE
WI,2013-04-01,1057,0,NA,2021-11-01,FALSE
WI,2013-05-01,1174,0,NA,2021-11-01,FALSE
WI,2013-06-01,1203,0,NA,2021-11-01,FALSE
WI,2013-07-01,1193,0,NA,2021-11-01,FALSE
WI,2013-08-01,1357,0,NA,2021-11-01,FALSE
WI,2013-09-01,1144,0,NA,2021-11-01,FALSE
WI,2013-10-01,1185,0,NA,2021-11-01,FALSE
WI,2013-11-01,910,0,NA,2021-11-01,FALSE
WI,2013-12-01,961,0,NA,2021-11-01,FALSE
WI,2014-01-01,1203,0,NA,2021-11-01,FALSE
WI,2014-02-01,906,0,NA,2021-11-01,FALSE
WI,2014-03-01,862,0,NA,2021-11-01,FALSE
WI,2014-04-01,1034,0,NA,2021-11-01,FALSE
WI,2014-05-01,1204,0,NA,2021-11-01,FALSE
WI,2014-06-01,1272,0,NA,2021-11-01,FALSE
WI,2014-07-01,1452,0,NA,2021-11-01,FALSE
WI,2014-08-01,1154,0,NA,2021-11-01,FALSE
WI,2014-09-01,1298,0,NA,2021-11-01,FALSE
WI,2014-10-01,1312,0,NA,2021-11-01,FALSE
WI,2014-11-01,963,0,NA,2021-11-01,FALSE
WI,2014-12-01,1003,0,NA,2021-11-01,FALSE
WI,2015-01-01,1070,0,NA,2021-11-01,FALSE
WI,2015-02-01,838,0,NA,2021-11-01,FALSE
WI,2015-03-01,912,0,NA,2021-11-01,FALSE
WI,2015-04-01,1086,0,NA,2021-11-01,FALSE
WI,2015-05-01,1139,0,NA,2021-11-01,FALSE
WI,2015-06-01,1240,0,NA,2021-11-01,FALSE
WI,2015-07-01,1251,0,NA,2021-11-01,FALSE
WI,2015-08-01,1089,0,NA,2021-11-01,FALSE
WI,2015-09-01,1233,0,NA,2021-11-01,FALSE
WI,2015-10-01,1180,0,NA,2021-11-01,FALSE
WI,2015-11-01,1041,0,NA,2021-11-01,FALSE
WI,2015-12-01,1061,0,NA,2021-11-01,FALSE
WI,2016-01-01,2603,0,NA,2021-11-01,FALSE
WI,2016-02-01,2618,0,NA,2021-11-01,FALSE
WI,2016-03-01,2662,0,NA,2021-11-01,FALSE
WI,2016-04-01,3295,0,NA,2021-11-01,FALSE
WI,2016-05-01,3674,0,NA,2021-11-01,FALSE
WI,2016-06-01,4425,0,NA,2021-11-01,FALSE
WI,2016-07-01,2923,0,NA,2021-11-01,FALSE
WI,2016-08-01,4406,0,NA,2021-11-01,FALSE
WI,2016-09-01,4178,0,NA,2021-11-01,FALSE
WI,2016-10-01,3132,0,NA,2021-11-01,FALSE
WI,2016-11-01,2815,0,NA,2021-11-01,FALSE
WI,2016-12-01,2635,0,NA,2021-11-01,FALSE
WI,2017-01-01,2270,0,NA,2021-11-01,FALSE
WI,2017-02-01,2008,0,NA,2021-11-01,FALSE
WI,2017-03-01,2184,0,NA,2021-11-01,FALSE
WI,2017-04-01,1888,0,NA,2021-11-01,FALSE
WI,2017-05-01,2703,0,NA,2021-11-01,FALSE
WI,2017-06-01,2728,0,NA,2021-11-01,FALSE
WI,2017-07-01,2939,0,NA,2021-11-01,FALSE
WI,2017-08-01,2973,0,NA,2021-11-01,FALSE
WI,2017-09-01,2669,0,NA,2021-11-01,FALSE
WI,2017-10-01,2364,0,NA,2021-11-01,FALSE
WI,2017-11-01,2247,0,NA,2021-11-01,FALSE
WI,2017-12-01,2027,0,NA,2021-11-01,FALSE
WI,2018-01-01,2335,0,NA,2021-11-01,FALSE
WI,2018-02-01,2057,0,NA,2021-11-01,FALSE
WI,2018-03-01,1725,0,NA,2021-11-01,FALSE
WI,2018-04-01,2121,0,NA,2021-11-01,FALSE
WI,2018-05-01,2411,0,NA,2021-11-01,FALSE
WI,2018-06-01,2615,0,NA,2021-11-01,FALSE
WI,2018-07-01,2627,0,NA,2021-11-01,FALSE
WI,2018-08-01,2661,0,NA,2021-11-01,FALSE
WI,2018-09-01,2382,0,NA,2021-11-01,FALSE
WI,2018-10-01,2391,0,NA,2021-11-01,FALSE
WI,2018-11-01,2103,0,NA,2021-11-01,FALSE
WI,2018-12-01,2025,0,NA,2021-11-01,FALSE
WI,2020-01-01,2733,0,NA,2021-11-01,FALSE
WI,2020-02-01,2134,0,NA,2021-11-01,FALSE
WI,2020-03-01,1073,0,NA,2021-11-01,FALSE
WI,2020-04-01,54,0,NA,2021-11-01,FALSE
WI,2020-05-01,359,0,NA,2021-11-01,FALSE
WI,2020-06-01,3003,0,NA,2021-11-01,FALSE
WI,2020-07-01,2416,0,NA,2021-11-01,FALSE
WI,2020-08-01,1930,0,NA,2021-11-01,FALSE
WI,2020-09-01,1289,0,NA,2021-11-01,FALSE
WI,2020-10-01,1353,0,NA,2021-11-01,FALSE
WI,2020-11-01,1002,0,NA,2021-11-01,FALSE
WI,2020-12-01,1504,0,NA,2021-11-01,FALSE
WI,2021-01-01,2512,772255,3.252811571307405,2021-11-01,FALSE
WI,2021-02-01,2309,761811,3.0309354944992917,2021-11-01,FALSE
WI,2021-03-01,2548,775072,3.287436522026341,2021-11-01,FALSE
WI,2021-04-01,2147,763919,2.8105073967266163,2021-11-01,FALSE
WI,2021-05-01,2120,771900,2.7464697499676123,2021-11-01,FALSE
WI,2021-06-01,2767,774767,3.5713963036629077,2021-11-01,FALSE
WI,2021-07-01,2841,779591,3.644218571019932,2021-11-01,FALSE
WI,2021-08-01,2851,780889,3.6509670388493114,2021-11-01,FALSE
